municipality_code,state_code,year,total_hospitalizations,total_deaths,population,avg_wage_nominal,literacy_rate,pct_black_parda
522050,52,2008,539,27,7692,945.6618842625264,90,0.6495589414595028
522060,52,2008,2754,105,19038,825.9400965517215,92.4,0.5177579884756417
522068,52,2008,432,36,7233,618.8602040816321,83.5,0.7264773599386032
522070,52,2008,51,1,3436,558.3791390728481,79.9,0.7232837933474876
522108,52,2008,66,15,2887,578.0583520599253,86.3,0.8117335101093802
522119,52,2008,366,22,5875,689.8582914572867,88.4,0.6013410545565376
522130,52,2008,174,20,2957,849.2650271739133,94.1,0.3627659574468085
522140,52,2008,12268,479,102870,833.4358600465248,92.2,0.6039487410158008
522145,52,2008,171,16,3663,620.7863157894737,86.8,0.613958876339415
522150,52,2008,423,33,5093,620.9992105263162,89.2,0.5293388429752066
522155,52,2008,312,19,4020,1002.5186411149808,85.6,0.6904545454545454
522157,52,2008,57,15,3112,693.2570764119594,84.3,0.7682344921608726
522160,52,2008,2785,207,34411,830.3115419664252,89.9,0.648659626320065
522170,52,2008,1564,73,14110,671.3876653171382,89.1,0.5189122730888841
522180,52,2008,84,14,2758,1667.8735433070865,92.6,0.4634146341463415
522185,52,2008,4114,435,120878,890.9433356306009,96.7,0.6445560710767542
522220,52,2008,484,24,4461,761.9174962742117,86.5,0.816722972972973
522230,52,2008,104,12,5282,748.9737270875744,82.8,0.7052079284881462
110002,11,2009,4734,446,85541,968.512203654334,92.5,0.6232706908382584
110004,11,2009,4543,340,78675,948.689422501724,92,0.5504040725421572
110005,11,2009,1812,84,16622,891.3353766532485,89.9,0.5113916617733412
110010,11,2009,2138,165,40762,967.8198248792307,92.8,0.670139472357587
110011,11,2009,2714,206,53943,948.3736418430178,89.8,0.6527323770334192
110012,11,2009,7949,679,111010,915.8723328387003,92.3,0.5769524315887866
110013,11,2009,1574,144,33159,902.9910209424108,89.4,0.6772225077081192
110018,11,2009,2820,139,33984,828.9077473993096,91.8,0.5692280400910623
110026,11,2009,108,8,3290,835.3662125340591,89.6,0.5712993668977993
110030,11,2009,4829,332,69866,1021.1074424042422,94.1,0.5412647796018529
110037,11,2009,914,45,11875,889.4485397653201,87.4,0.6254973862838418
110045,11,2009,392,124,34693,869.2940546772077,91.5,0.6193799407114624
110050,11,2009,644,29,9720,806.8596472392642,87,0.5601015525827556
110070,11,2009,1076,46,12915,984.0644230769251,89.4,0.6472445918206221
110080,11,2009,599,73,17547,909.8380930930928,90.9,0.7420121334681496
110090,11,2009,134,15,3685,779.8515561224494,87.2,0.58417225950783
110110,11,2009,140,28,8235,871.73254945055,87.8,0.7209058013306875
110140,11,2009,2755,60,12708,826.615184859155,87.3,0.6303576497303435
110145,11,2009,99,7,4802,830.1549191685912,87.3,0.5504053211390564
110150,11,2009,1077,41,12117,921.7819146341469,90.2,0.5785898538263112
120001,12,2009,583,34,12241,898.9468550724637,86.9,0.7195151128479145
120030,12,2009,1264,102,32261,971.3946436285122,69.6,0.6180236324931355
120033,12,2009,713,42,14774,1010.7357003891037,81.8,0.7483395804563687
120035,12,2009,399,31,14275,948.4237215528785,71.2,0.7158420016868148
120038,12,2009,958,57,18235,914.3473580533041,85,0.726554328878559
120042,12,2009,823,31,13460,804.9696183206086,76.5,0.7895760945100765
120043,12,2009,267,28,4358,1106.318910891089,68.2,0.26065643648763853
120045,12,2009,1204,73,19697,773.5527072072049,85.4,0.800396432111001
120060,12,2009,1903,135,33883,788.8711876075741,73.3,0.7142536034390716
130002,13,2009,129,32,13566,713.6303966005663,80.9,0.7977145290652282
130010,13,2009,454,36,14688,872.6265068493118,82.9,0.8117416350042898
130014,13,2009,859,42,18597,914.696644993498,91.5,0.6020102176810307
130030,13,2009,561,96,31774,837.1680987654302,86.2,0.5671521035598706
130040,13,2009,626,43,25410,626.7190893760516,67.2,0.6656168591313815
130090,13,2009,299,29,11948,1654.8939999999996,74.6,0.7669361802339273
130120,13,2009,3315,248,66991,3155.4244817592757,84.7,0.825987941974041
130130,13,2009,1028,40,16291,801.4542007797281,83.1,0.8562071788684449
130150,13,2009,417,58,17614,745.5155409356728,71.3,0.6791113287226881
130170,13,2009,1645,141,40735,806.8933401639362,84.7,0.7527132133490096
130190,13,2009,4187,333,89440,943.1993472004275,92,0.8041340396130815
130195,13,2009,229,25,8281,784.3155936675463,64.2,0.7213583779077
130200,13,2009,306,27,9733,884.0803846153825,92.8,0.7961519727228447
130210,13,2009,20,6,4238,684.181036866358,73.1,0.6907329056912789
130220,13,2009,237,12,9275,766.7142060085826,70.4,0.7538646672220679
130230,13,2009,584,17,16791,961.0467500000007,71.3,0.7026621463902629
130240,13,2009,977,136,39393,906.3537588097145,74.6,0.7013421038671689
130250,13,2009,3392,297,86472,917.1645842391341,87.4,0.8270183928026121
130260,13,2009,84564,8155,1738641,1564.8130930250052,96.3,0.7216232939237465
130270,13,2009,1941,88,46773,917.8544763860368,84.7,0.6945637840826917
130280,13,2009,890,31,18135,881.8975518672188,83.1,0.8002167836157226
130290,13,2009,1658,192,49666,691.869522830112,90,0.7381740911614373
130300,13,2009,405,37,18474,903.4511499999999,91.4,0.8899830406477378
130330,13,2009,454,39,18952,769.4005681818156,81.1,0.8705948163341414
130340,13,2009,5115,358,107250,859.760401639365,94.5,0.8615853539016406
130350,13,2009,497,23,19111,691.0766506024083,70.9,0.6604832938845159
130353,13,2009,1265,66,26282,1355.2407387923115,93.3,0.7561083308801884
130370,13,2009,607,41,30351,903.694570858282,77,0.6421044032350298
130380,13,2009,1046,248,41885,971.547757352945,84.3,0.16964403514790088
130390,13,2009,829,82,32958,2165.690476190477,76.9,0.451898291060688
130406,13,2009,1603,209,47948,876.1987413333408,84.2,0.5874351959902818
130420,13,2009,3046,173,64671,867.2406039215725,87.3,0.8279526149640382
130423,13,2009,479,14,20286,1185.7789655172412,79.5,0.7392857142857143
130430,13,2009,647,33,15780,799.8935620052744,92.6,0.8398947060544019
140005,14,2009,1016,91,14205,875.963775038521,59.6,0.42622651832938174
140010,14,2009,18351,1009,266901,1764.4780933736765,95,0.7113473131819045
140015,14,2009,607,37,10726,861.7513937282241,88,0.4756944444444444
140017,14,2009,720,32,11942,732.2206235565804,87.3,0.7342300222973459
140020,14,2009,773,56,19235,926.1052446981972,89.4,0.810967987390619
140023,14,2009,506,25,7569,845.6489259259243,90.4,0.7060998151571165
140028,14,2009,248,34,6250,1002.3011494252878,73.2,0.6428653558698402
140040,14,2009,796,17,7527,751.2531791907517,88.7,0.35969130969690194
140047,14,2009,786,48,26546,720.9455555555556,88.3,0.7594728171334432
140050,14,2009,592,18,6028,795.3160830860535,90.3,0.7231905465288035
140070,14,2009,404,23,7934,105.08447368421052,71.9,0.10506208213944604
150010,15,2009,11322,496,139819,809.460471683476,88,0.7773438884203514
150020,15,2009,2827,154,48501,811.8028196538354,80.9,0.8827515400410678
150034,15,2009,1912,50,31216,861.1847450980387,91.3,0.6941894804054594
150060,15,2009,10501,491,98750,858.3825037854218,89.5,0.7000888207032985
150070,15,2009,1031,54,27386,923.5177358490566,72.3,0.7991922455573506
150080,15,2009,36480,2055,505512,922.4043752895475,96.7,0.752398931312913
150120,15,2009,1360,68,28299,776.8600233781399,87.3,0.8352628582273677
150125,15,2009,233,13,3947,765.9021748878922,84.9,0.666958041958042
150130,15,2009,5861,349,92567,1535.2000842535733,92.5,0.7915681954736631
150170,15,2009,12599,523,107060,841.719264943474,88,0.8611209241530363
150175,15,2009,423,22,7688,690.1226446280995,84,0.7846406121891227
150195,15,2009,762,33,18777,738.1835714285716,77.3,0.9002454219369455
150200,15,2009,963,50,20411,799.2330989583335,89.4,0.8889649774995109
150215,15,2009,952,88,27675,1170.1894790581387,91.8,0.7183441254631883
150230,15,2009,5529,193,52797,653.0632951070334,82.2,0.8435850001927006
150240,15,2009,11371,799,161497,770.0670561198732,93.4,0.7497198960438926
150250,15,2009,188,28,20506,797.2333905579399,77.7,0.8839855279443969
150260,15,2009,341,49,11433,732.6566555183939,91.4,0.7903707608504656
150276,15,2009,540,37,11890,868.1413751438424,79.6,0.6743097353587465
150277,15,2009,1704,102,17944,742.6666956521728,86,0.7785554158237191
150307,15,2009,1330,94,25538,688.0956538461525,77.7,0.8566007589374875
150309,15,2009,2469,136,29164,801.9527292736605,82.4,0.7421559286394849
150330,15,2009,7258,213,57003,792.5701111111109,83.1,0.7685354178862909
150340,15,2009,759,35,10377,759.4663944530039,86.5,0.8764694162183702
150345,15,2009,2680,111,44396,1079.2656650943384,83.1,0.83377509257454685
150350,15,2009,1927,123,30552,714.5445075757538,82.7,0.836728837876614
150360,15,2009,8482,471,127848,1013.6849734843047,89.2,0.7460048823517345
150375,15,2009,581,37,41487,958.7543035714294,77.1,0.4402297220646625
150390,15,2009,2321,80,35530,1187.2848201906404,91.7,0.8494913670439824
150420,15,2009,10831,1287,203049,1059.3157983980843,90.3,0.7764839303290966
150440,15,2009,1173,123,28011,842.470333692143,91.9,0.7727580245057506
150442,15,2009,6135,537,101158,966.3993549679117,95.4,0.76431679399891
150445,15,2009,2029,96,23682,905.8147647058823,86.4,0.7060631563540561
150450,15,2009,292,36,17657,893.3653201970462,65.2,0.8437260671530493
150460,15,2009,1549,72,24695,929.4962008281544,88.5,0.7672826574891516
150470,15,2009,3866,153,68600,832.7601002349375,83.8,0.8256330424599038
150495,15,2009,2107,53,24062,703.3489593908623,80.3,0.8216181358202291
150497,15,2009,404,53,15097,940.9534609720172,82.6,0.8185170012290045
150530,15,2009,3430,224,58683,1544.516382978717,89.8,0.7980730949916395
150555,15,2009,606,23,6522,786.9047663551402,80.5,0.7238979118329466
150560,15,2009,480,29,7916,702.8145609756094,83.5,0.7394016549968173
150563,15,2009,657,36,13140,828.7386086175926,82.8,0.7785478028035911
150570,15,2009,761,50,26445,697.5522011385186,88.9,0.8242307692307692
150580,15,2009,2152,154,48945,988.3624905087296,71,0.8351637820328522
150600,15,2009,1023,62,26570,881.5168403074275,86.1,0.8734582623509369
150616,15,2009,1765,77,17437,831.4637334639914,86.7,0.6873658040456548
150619,15,2009,1112,90,36068,828.7758585164839,85.8,0.7465575733386549
150635,15,2009,772,67,14740,746.0717878787884,92.8,0.8291331233228328
150650,15,2009,5107,211,55570,828.9556386292877,92,0.8071199152471118
150655,15,2009,1155,79,18417,814.1759362139915,80.6,0.7790990990990991
150658,15,2009,1130,57,17778,849.5884824699114,85.8,0.7362120067414424
150670,15,2009,3100,153,55033,945.9871693625167,88.5,0.7632759910246821
150680,15,2009,14957,1206,276665,919.4986786892102,94,0.7820599427661662
150690,15,2009,364,28,6347,674.7363538873983,85.8,0.8624226636274829
150710,15,2009,423,58,16862,664.7868318965524,90.9,0.8053516457494672
150720,15,2009,1826,109,27923,723.4483839212468,81.3,0.8773411063088418
150730,15,2009,4705,173,67208,873.8843919277781,90.6,0.7200818909361623
150740,15,2009,707,67,11743,653.9006559405988,87.8,0.8259079742380984
150745,15,2009,2557,127,25027,813.3409519230771,84.8,0.7392527747381585
150746,15,2009,114,13,5038,574.6954545454546,92.4,0.9183440941891379
150747,15,2009,2559,77,19900,797.6744019728725,83.2,0.8236148779542812
150750,15,2009,820,58,11923,691.5711500000015,79.1,0.8333079963514746
150760,15,2009,3927,187,44818,645.6239119336392,85.8,0.8861503257834316
150770,15,2009,914,60,21874,688.4437458926607,85,0.8096922069417157
150795,15,2009,3548,291,72720,938.6552579731556,89.4,0.7497162601831068
150797,15,2009,778,50,16004,709.3355044843055,92.7,0.7909144542772861
150803,15,2009,1839,95,27825,875.9029812606473,83.5,0.8817016317016317
150808,15,2009,2657,148,27691,946.1159110238826,90.4,0.6453355495532932
150810,15,2009,5268,434,96010,1272.5281779064217,91.7,0.7316764303143243
150812,15,2009,3316,60,36020,786.9138798882693,87.9,0.74394351898851
150815,15,2009,4149,134,33782,864.3024897680746,88.1,0.7184416164322394
150820,15,2009,2801,187,46205,719.3960609911103,92,0.7733347254124034
150830,15,2009,3790,165,55512,742.9988055181776,83.1,0.8347232752084913
150835,15,2009,677,36,9664,832.0505625000002,87,0.7380881477069684
160010,16,2009,129,17,7802,889.1623999999999,91.4,0.8354399008674102
160015,16,2009,90,9,8182,2117.4304835589983,83.9,0.7483523623874501
160020,16,2009,1183,18,9291,785.8960421052626,90.9,0.8017998000222197
160021,16,2009,104,8,4652,626.8127514792882,90.6,0.7947626144347456
160040,16,2009,649,30,14655,925.5073207990584,82.9,0.7874126695238655
160050,16,2009,1110,51,20962,964.4374027237353,92.3,0.5698196001950269
160055,16,2009,50,6,3658,694.8251700680269,89.8,0.8748023194517659
160080,16,2009,380,22,11519,818.23926102503,86.5,0.8072250382170729
170100,17,2009,895,47,9514,696.7280900243319,84.7,0.7290695317251166
170130,17,2009,274,26,5555,677.6310136986302,81.8,0.7516573176950535
170190,17,2009,539,38,5591,691.5646335697397,86.4,0.8032605254827477
170200,17,2009,1102,35,9225,736.423532110089,87.7,0.6271765107545237
170210,17,2009,11031,696,119637,957.2058736059294,92.7,0.7061368242681995
170215,17,2009,239,19,5248,805.7134888888894,84.9,0.763068972371298
170230,17,2009,1095,44,7029,721.3706976744176,86.2,0.751890849770132
170240,17,2009,1350,54,10913,852.1339896373058,83,0.8961112154799925
170255,17,2009,1963,77,15469,796.216503831419,81.2,0.771613065011598
170270,17,2009,115,18,3523,638.4504867256642,84,0.8189730200174065
170290,17,2009,827,52,9203,766.8171450151048,80,0.7686502802932298
170310,17,2009,284,32,5322,789.2356410256416,87.7,0.7110280373831775
170330,17,2009,310,8,2839,651.6317171717186,88.1,0.790130007959671
170360,17,2009,105,9,2208,728.932769784173,87,0.7907990314769976
170370,17,2009,473,27,5506,760.9247818181817,86.1,0.868684920940995
170382,17,2009,118,4,2255,536.303220338983,84.3,0.8008375988832015
170510,17,2009,155,15,3840,757.0418907563018,84.5,0.8767541183648566
170555,17,2009,333,22,5070,701.379181034483,85.7,0.7276231263383298
170600,17,2009,196,17,5102,849.1395081967214,86.1,0.6974051896207585
170625,17,2009,44,4,1289,750.544605263158,91.9,0.7520766773162939
170700,17,2009,1157,103,19524,1019.4611601208466,89.1,0.7980955370690106
170710,17,2009,509,35,6623,744.5191572123175,86.8,0.6913890634820867
170720,17,2009,239,20,7254,641.3829629629626,87,0.7493716838871823
170755,17,2009,249,10,4123,768.0040517241379,88.1,0.733315817130846
170765,17,2009,239,28,4883,816.3538791422998,86.5,0.7124134057292641
170820,17,2009,1190,88,18719,953.0928571428585,89.6,0.6873779031907966
170825,17,2009,157,10,2149,821.3061659192819,86.5,0.7640495867768595
170830,17,2009,191,20,5426,722.2399397590366,86.9,0.7060722211014727
170950,17,2009,4899,397,74357,991.513758312126,94.4,0.6844285788733129
170980,17,2009,105,6,1813,758.1103086419754,87.1,0.8719512195121951
171050,17,2009,337,38,6534,693.7027594339615,83.8,0.6320900774102745
171110,17,2009,104,16,3135,633.2212213740446,86.1,0.705233033524121
171150,17,2009,123,16,3983,754.862358490565,89.5,0.7115165336374002
171180,17,2009,128,7,2185,755.5135658914733,88.6,0.7665770609318996
171190,17,2009,450,52,8711,908.7914048672549,86.3,0.6231515032807756
171215,17,2009,75,4,1683,565.4499999999999,83.3,0.8206724782067247
171240,17,2009,93,12,3729,692.192980132451,80.1,0.8792270531400966
171320,17,2009,2191,111,19740,1294.4362720793301,90.9,0.7254048827652888
171360,17,2009,458,26,6723,641.2599302325576,84.7,0.8683936281077862
171370,17,2009,110,10,1914,693.8734375000014,87.7,0.6366251198465963
171380,17,2009,168,19,4673,699.6147794117649,86.3,0.7631074725657551
171395,17,2009,151,9,2958,670.4959270516717,81.1,0.764034253092293
171420,17,2009,566,60,9396,821.7389266304333,84.6,0.8263526274858349
171430,17,2009,411,14,4596,664.0542380952378,82.3,0.8199224982904034
171500,17,2009,167,17,3956,725.4903960396041,87.1,0.7846725006629541
171515,17,2009,93,8,1802,783.0276646706591,89.4,0.7433318758198514
171525,17,2009,114,16,2525,915.1394488188976,84.3,0.8429617575264443
171570,17,2009,260,10,4959,651.6662999999994,84.1,0.8141271442986882
171575,17,2009,474,34,8492,835.3312207357856,89,0.7356948228882834
171610,17,2009,2607,199,42015,824.9924175353477,94.3,0.6417443378810392
171620,17,2009,310,39,10824,871.9288437499996,79.8,0.8851919914885386
171650,17,2009,1369,52,10758,1196.4040834312593,90.9,0.7303292894280763
171665,17,2009,250,23,4971,779.5104999999986,84.9,0.6949554896142434
171700,17,2009,208,18,4500,693.2038709677424,86.8,0.7441757266474374
171780,17,2009,226,24,4664,562.0894923857878,79.9,0.8638063806380638
171820,17,2009,5108,264,46722,868.0302244508152,92.3,0.7470649276659816
171840,17,2009,225,17,3784,734.5619672131136,86,0.8033677349266702
171850,17,2009,179,10,3839,811.7682500000004,77.2,0.8532767312284426
171855,17,2009,178,19,3808,627.5084291187737,82.5,0.8110687022900763
171865,17,2009,130,8,1530,672.2318095238097,86.8,0.8396501457725948
171870,17,2009,120,11,2136,701.7947348484847,84.8,0.7887981330221704
171884,17,2009,204,14,3562,703.7068539325847,86.6,0.6558461076044485
171888,17,2009,215,11,2807,856.2049700598807,85.7,0.7081174438687392
171889,17,2009,94,8,2377,685.3302631578948,90.5,0.7670267731329262
171890,17,2009,281,22,4565,732.5557808219171,85.5,0.9050120376449989
171900,17,2009,117,5,2390,686.1955276381914,88.7,0.8169572107765452
172000,17,2009,131,12,2343,834.999463414634,81.9,0.7426262626262626
172015,17,2009,49,9,1468,621.7582142857157,81,0.8525730180806675
172020,17,2009,216,25,10737,643.851239495796,77.9,0.7836290784201488
172065,17,2009,464,26,5299,732.4669633507843,85.6,0.8682185835470507
172080,17,2009,326,39,9568,689.0590000000001,77.7,0.780194556782162
172085,17,2009,102,7,1741,641.0011842105262,88.8,0.7194492254733219
172090,17,2009,1450,66,14655,908.9071033013834,85.2,0.8124501727345204
172093,17,2009,105,4,1999,673.4952466367718,77.3,0.8910585817060637
172100,17,2009,12549,643,188645,1727.4968072955196,96.7,0.6495819701926572
172125,17,2009,184,7,1474,889.2302453987741,86.7,0.7384126984126984
172130,17,2009,86,7,2143,814.5260087719294,84.9,0.8026692087702574
172208,17,2009,434,48,9493,567.0974042027235,84.8,0.7987616099071208
210015,21,2009,400,30,12460,732.321612903226,74.2,0.7688654809186669
210030,21,2009,1702,79,22667,653.6352049689555,66.6,0.8461153091470797
210040,21,2009,124,31,7771,603.3642857142861,72.8,0.7939262472885033
210047,21,2009,1487,99,33211,1298.1830548926016,73.7,0.8307038444201172
210055,21,2009,142,24,6451,750.0766120218586,74,0.8246268656716418
